"symbol","date","adjusted","total_volume","return"
"IRM",2024-12-30,102.75,37505300,-15.62
"ISRG",2023-01-31,245.69,41009700,-7.41
"ISRG",2023-02-28,229.39,28735900,-6.63
"ISRG",2023-03-31,255.47,36625300,11.37
"ISRG",2023-04-28,301.22,36696200,17.91
"ISRG",2023-05-31,307.84,30366300,2.2
"ISRG",2023-06-30,341.94,30571500,11.08
"ISRG",2023-07-31,324.4,45109100,-5.13
"ISRG",2023-08-31,312.68,37627100,-3.61
"ISRG",2023-09-29,292.29,29756000,-6.52
"ISRG",2023-10-31,262.22,53561600,-10.29
"ISRG",2023-11-30,310.84,34859500,18.54
"ISRG",2023-12-29,337.36,30625700,8.53
"ISRG",2024-01-31,378.22,42550900,12.11
"ISRG",2024-02-29,385.6,27458400,1.95
"ISRG",2024-03-28,399.09,32140800,3.5
"ISRG",2024-04-30,370.62,34412900,-7.13
"ISRG",2024-05-31,402.12,24250800,8.5
"ISRG",2024-06-28,444.85,28578000,10.63
"ISRG",2024-07-31,444.61,38439900,-0.05
"ISRG",2024-08-30,492.63,27828800,10.8
"ISRG",2024-09-30,491.27,24815800,-0.28
"ISRG",2024-10-31,503.84,28229400,2.56
"ISRG",2024-11-29,542,26787000,7.57
"ISRG",2024-12-30,526.96,26342200,-2.77
"IT",2023-01-31,338.14,7818500,0.59
"IT",2023-02-28,327.81,9331000,-3.05
"IT",2023-03-31,325.77,10856600,-0.62
"IT",2023-04-28,302.46,9642800,-7.16
"IT",2023-05-31,342.86,13262700,13.36
"IT",2023-06-30,350.31,11364700,2.17
"IT",2023-07-31,353.59,6475200,0.94
"IT",2023-08-31,349.68,9623300,-1.11
"IT",2023-09-29,343.61,9222500,-1.74
"IT",2023-10-31,332.04,10456300,-3.37
"IT",2023-11-30,434.84,12002700,30.96
"IT",2023-12-29,451.11,9971100,3.74
"IT",2024-01-31,457.44,8185700,1.4
"IT",2024-02-29,465.56,9581000,1.78
"IT",2024-03-28,476.67,6743200,2.39
"IT",2024-04-30,412.59,8816200,-13.44
"IT",2024-05-31,419.67,9313500,1.72
"IT",2024-06-28,449.06,8664600,7
"IT",2024-07-31,501.19,8383000,11.61
"IT",2024-08-30,491.96,6549400,-1.84
"IT",2024-09-30,506.76,6019800,3.01
"IT",2024-10-31,502.5,4956900,-0.84
"IT",2024-11-29,517.93,8981800,3.07
"IT",2024-12-30,485.45,8473700,-6.27
"ITW",2023-01-31,224.29,18788600,7.15
"ITW",2023-02-28,221.55,21657300,-1.22
"ITW",2023-03-31,232.6,27990000,4.99
"ITW",2023-04-28,231.16,17994900,-0.62
"ITW",2023-05-31,208.99,27518200,-9.59
"ITW",2023-06-30,240.28,21849600,14.97
"ITW",2023-07-31,252.93,20705700,5.26
"ITW",2023-08-31,237.59,23159800,-6.06
"ITW",2023-09-29,222.56,19407500,-6.33
"ITW",2023-10-31,216.58,28163900,-2.69
"ITW",2023-11-30,234.06,21318500,8.07
"ITW",2023-12-29,254.48,18701000,8.72
"ITW",2024-01-31,253.47,22332500,-0.4
"ITW",2024-02-29,254.68,22578000,0.48
"ITW",2024-03-28,262.07,34239700,2.9
"ITW",2024-04-30,238.41,25480000,-9.03
"ITW",2024-05-31,237.08,22410400,-0.56
"ITW",2024-06-28,232.8,20924500,-1.81
"ITW",2024-07-31,242.94,23815200,4.36
"ITW",2024-08-30,248.74,17346500,2.39
"ITW",2024-09-30,258.94,17819900,4.1
"ITW",2024-10-31,258.01,17957700,-0.36
"ITW",2024-11-29,274.21,17290800,6.28
"ITW",2024-12-30,251.79,17210500,-8.18
"IVZ",2023-01-31,16.57,113591900,2.86
"IVZ",2023-02-28,15.97,91122100,-3.62
"IVZ",2023-03-31,14.83,123924600,-7.14
"IVZ",2023-04-28,15.49,79624800,4.45
"IVZ",2023-05-31,13.16,97548500,-15.04
"IVZ",2023-06-30,15.38,104235900,16.87
"IVZ",2023-07-31,15.38,88421400,0
"IVZ",2023-08-31,14.75,74174400,-4.1
"IVZ",2023-09-29,13.45,85637300,-8.81
"IVZ",2023-10-31,12.01,112559700,-10.71
"IVZ",2023-11-30,13.42,130082000,11.74
"IVZ",2023-12-29,16.78,109860800,25.04
"IVZ",2024-01-31,14.89,108043200,-11.26
"IVZ",2024-02-29,14.68,101473400,-1.41
"IVZ",2024-03-28,15.81,79303700,7.7
"IVZ",2024-04-30,13.5,107100300,-14.61
"IVZ",2024-05-31,15.17,90875000,12.37
"IVZ",2024-06-28,14.44,72464000,-4.81
"IVZ",2024-07-31,16.66,88578000,15.37
"IVZ",2024-08-30,16.7,83832600,0.24
"IVZ",2024-09-30,17.16,70494700,2.75
"IVZ",2024-10-31,16.95,88693800,-1.22
"IVZ",2024-11-29,17.89,68210600,5.55
"IVZ",2024-12-30,17.29,63848200,-3.35
"J",2023-01-31,102.31,13412626,2.9
"J",2023-02-28,99.17,17516540,-3.07
"J",2023-03-31,97.52,18802837,-1.66
"J",2023-04-28,95.82,9991119,-1.74
"J",2023-05-31,90.96,18150949,-5.07
"J",2023-06-30,98.67,19767020,8.48
"J",2023-07-31,104.08,12167387,5.48
"J",2023-08-31,111.89,15102071,7.5
"J",2023-09-29,113.28,16356767,1.24
"J",2023-10-31,110.63,15499477,-2.34
"J",2023-11-30,105.55,25087325,-4.59
"J",2023-12-29,107.72,19496739,2.06
"J",2024-01-31,111.85,18788713,3.83
"J",2024-02-29,121.71,19477822,8.82
"J",2024-03-28,127.58,12345264,4.82
"J",2024-04-30,119.12,12520022,-6.63
"J",2024-05-31,115.88,19310843,-2.72
"J",2024-06-28,116.19,16960532,0.27
"J",2024-07-31,121.71,15319926,4.75
"J",2024-08-30,125.48,18408426,3.1
"J",2024-09-30,130.31,17827826,3.85
"J",2024-10-31,140.23,17993500,7.61
"J",2024-11-29,140.88,17695600,0.46
"J",2024-12-30,133.17,15187000,-5.47
"JBHT",2023-01-31,185.13,16868100,8.43
"JBHT",2023-02-28,177.41,12065500,-4.17
"JBHT",2023-03-31,172.18,16782800,-2.95
"JBHT",2023-04-28,172.02,16211900,-0.09
"JBHT",2023-05-31,164.24,13608000,-4.52
"JBHT",2023-06-30,178.07,15077100,8.42
"JBHT",2023-07-31,200.61,16769700,12.66
"JBHT",2023-08-31,185.19,15427300,-7.69
"JBHT",2023-09-29,185.82,16612500,0.34
"JBHT",2023-10-31,169.41,19968400,-8.83
"JBHT",2023-11-30,183.06,12472500,8.06
"JBHT",2023-12-29,197.35,14250500,7.81
"JBHT",2024-01-31,198.58,17697200,0.62
"JBHT",2024-02-29,204.26,17126600,2.86
"JBHT",2024-03-28,197.27,12500600,-3.42
"JBHT",2024-04-30,160.95,23423400,-18.41
"JBHT",2024-05-31,159.56,17546900,-0.86
"JBHT",2024-06-28,158.81,16208700,-0.47
"JBHT",2024-07-31,171.87,22978300,8.22
"JBHT",2024-08-30,172.36,17165700,0.29
"JBHT",2024-09-30,171.49,14788800,-0.5
"JBHT",2024-10-31,179.74,21845600,4.81
"JBHT",2024-11-29,188.62,18939500,4.94
"JBHT",2024-12-30,169.89,13351900,-9.93
"JBL",2023-01-31,78.12,30674900,15.29
"JBL",2023-02-28,82.57,23401100,5.7
"JBL",2023-03-31,87.68,32034600,6.19
"JBL",2023-04-28,77.72,18899900,-11.36
"JBL",2023-05-31,89.12,18904200,14.67
"JBL",2023-06-30,107.45,26223600,20.57
"JBL",2023-07-31,110.17,20379700,2.53
"JBL",2023-08-31,113.99,32381700,3.47
"JBL",2023-09-29,126.42,30737400,10.9
"JBL",2023-10-31,122.34,39314700,-3.23
"JBL",2023-11-30,114.96,35662300,-6.03
"JBL",2023-12-29,127,63012200,10.47
"JBL",2024-01-31,124.9,30139200,-1.65
"JBL",2024-02-29,143.72,20192900,15.07
"JBL",2024-03-28,133.61,35183100,-7.03
"JBL",2024-04-30,117.06,28887000,-12.39
"JBL",2024-05-31,118.68,31440200,1.38
"JBL",2024-06-28,108.59,39134500,-8.5
"JBL",2024-07-31,112.46,29381900,3.56
"JBL",2024-08-30,109.16,28285900,-2.93
"JBL",2024-09-30,119.7,38777300,9.66
"JBL",2024-10-31,122.96,27554500,2.72
"JBL",2024-11-29,135.77,23321800,10.42
"JBL",2024-12-30,143.69,29809900,5.83
"JCI",2023-01-31,66.15,60200600,8.71
"JCI",2023-02-28,59.63,71150600,-9.86
"JCI",2023-03-31,57.6,95265200,-3.4
"JCI",2023-04-28,57.24,72503800,-0.62
"JCI",2023-05-31,57.11,93895600,-0.23
"JCI",2023-06-30,65.55,74288500,14.78
"JCI",2023-07-31,66.91,66209400,2.07
"JCI",2023-08-31,56.82,100703700,-15.08
"JCI",2023-09-29,51.53,87543200,-9.31
"JCI",2023-10-31,47.48,94649900,-7.86
"JCI",2023-11-30,51.14,96212400,7.71
"JCI",2023-12-29,56.21,152321500,9.91
"JCI",2024-01-31,51.38,140774700,-8.59
"JCI",2024-02-29,57.8,110253100,12.5
"JCI",2024-03-28,64.06,110152500,10.83
"JCI",2024-04-30,63.82,97904200,-0.37
"JCI",2024-05-31,70.53,145532500,10.51
"JCI",2024-06-28,65.55,82363600,-7.06
"JCI",2024-07-31,70.55,98953600,7.63
"JCI",2024-08-30,71.84,103071500,1.83
"JCI",2024-09-30,76.91,87302800,7.06
"JCI",2024-10-31,74.87,70345400,-2.65
"JCI",2024-11-29,83.1,79091800,10.99
"JCI",2024-12-30,78.79,64304400,-5.19
"JKHY",2023-01-31,174.86,7232600,2.58
"JKHY",2023-02-28,159.47,11417400,-8.8
"JKHY",2023-03-31,146.81,18730700,-7.94
"JKHY",2023-04-28,159.1,14392500,8.37
"JKHY",2023-05-31,149.45,18688900,-6.07
"JKHY",2023-06-30,163.57,11734600,9.45
"JKHY",2023-07-31,163.8,10149600,0.14
"JKHY",2023-08-31,153.26,11908300,-6.43
"JKHY",2023-09-29,148.24,8518400,-3.28
"JKHY",2023-10-31,138.29,10290800,-6.71
"JKHY",2023-11-30,156.17,13644600,12.93
"JKHY",2023-12-29,160.81,11054900,2.97
"JKHY",2024-01-31,163.2,10221600,1.49
"JKHY",2024-02-29,171.01,9749400,4.79
"JKHY",2024-03-28,171.51,7674400,0.29
"JKHY",2024-04-30,160.61,7621000,-6.36
"JKHY",2024-05-31,163.11,9881800,1.56
"JKHY",2024-06-28,164.44,10001100,0.82
"JKHY",2024-07-31,169.85,7204200,3.29
"JKHY",2024-08-30,171.38,11056800,0.9
"JKHY",2024-09-30,175.41,9116300,2.35
"JKHY",2024-10-31,180.77,9873900,3.06
"JKHY",2024-11-29,175.06,14035900,-3.16
"JKHY",2024-12-30,174.51,12349100,-0.31
"JNJ",2023-01-31,152.52,160524000,-7.49
"JNJ",2023-02-28,144.07,164776500,-5.54
"JNJ",2023-03-31,145.7,185723800,1.13
"JNJ",2023-04-28,153.88,146069800,5.61
"JNJ",2023-05-31,146.86,132112400,-4.56
"JNJ",2023-06-30,156.76,146413700,6.74
"JNJ",2023-07-31,158.67,201425400,1.22
"JNJ",2023-08-31,154.24,1084847100,-2.79
"JNJ",2023-09-29,148.58,147233100,-3.67
"JNJ",2023-10-31,141.51,152893600,-4.76
"JNJ",2023-11-30,148.72,131078100,5.1
"JNJ",2023-12-29,150.72,146527600,1.34
"JNJ",2024-01-31,152.8,138190400,1.38
"JNJ",2024-02-29,156.36,158288200,2.33
"JNJ",2024-03-28,153.27,140389700,-1.98
"JNJ",2024-04-30,140.1,175712200,-8.59
"JNJ",2024-05-31,143.26,174612900,2.26
"JNJ",2024-06-28,142.76,132521000,-0.35
"JNJ",2024-07-31,154.18,151359400,8
"JNJ",2024-08-30,163.23,150664500,5.87
"JNJ",2024-09-30,159.49,120356400,-2.29
"JNJ",2024-10-31,157.33,133026800,-1.35
"JNJ",2024-11-29,153.78,153342200,-2.26
"JNJ",2024-12-30,142.2,172027800,-7.53
"JNPR",2023-01-31,30.42,68445400,1.06
"JNPR",2023-02-28,29.2,85042000,-4.01
"JNPR",2023-03-31,32.65,80083500,11.82
"JNPR",2023-04-28,28.6,75197400,-12.4
"JNPR",2023-05-31,29.01,91441000,1.43
"JNPR",2023-06-30,29.93,76974400,3.17
"JNPR",2023-07-31,26.56,84979800,-11.26
"JNPR",2023-08-31,28.04,81723100,5.57
"JNPR",2023-09-29,26.76,60256200,-4.56
"JNPR",2023-10-31,25.92,85204300,-3.14
"JNPR",2023-11-30,27.61,63391200,6.52
"JNPR",2023-12-29,28.61,63694100,3.62
"JNPR",2024-01-31,35.87,182997200,25.38
"JNPR",2024-02-29,36.15,65464700,0.78
"JNPR",2024-03-28,36.18,80874600,0.08
"JNPR",2024-04-30,33.99,75862800,-6.05
"JNPR",2024-05-31,34.82,47607200,2.44
"JNPR",2024-06-28,35.81,44708100,2.84
"JNPR",2024-07-31,37.02,43324500,3.38
"JNPR",2024-08-30,38.41,54485000,3.75
"JNPR",2024-09-30,38.51,83414900,0.26
"JNPR",2024-10-31,38.43,73821200,-0.21
"JNPR",2024-11-29,35.48,114579200,-7.68
"JNPR",2024-12-30,37.12,50588600,4.62
"JPM",2023-01-31,132.22,209965200,5.15
"JPM",2023-02-28,135.42,169562800,2.42
"JPM",2023-03-31,123.1,458474400,-9.1
"JPM",2023-04-28,131.62,242859500,6.92
"JPM",2023-05-31,129.21,235300100,-1.83
"JPM",2023-06-30,138.47,206539200,7.17
"JPM",2023-07-31,151.43,231241600,9.36
"JPM",2023-08-31,140.28,169302400,-7.36
"JPM",2023-09-29,139.02,172196500,-0.9
"JPM",2023-10-31,134.29,244010900,-3.4
"JPM",2023-11-30,150.73,162187800,12.24
"JPM",2023-12-29,164.27,184754800,8.98
"JPM",2024-01-31,169.42,231646400,3.14
"JPM",2024-02-29,180.79,154730300,6.71
"JPM",2024-03-28,194.62,166241400,7.65
"JPM",2024-04-30,187.39,224706700,-3.71
"JPM",2024-05-31,198.04,195900200,5.68
"JPM",2024-06-28,197.68,174902100,-0.18
"JPM",2024-07-31,209.13,197445800,5.79
"JPM",2024-08-30,220.92,172435900,5.64
"JPM",2024-09-30,207.22,206489000,-6.2
"JPM",2024-10-31,219.43,178337400,5.89
"JPM",2024-11-29,246.92,188852500,12.53
"JPM",2024-12-30,236.63,176395200,-4.17
"K",2023-01-31,59.52,43169351,-3.74
"K",2023-02-28,57.73,48486687,-3.01
"K",2023-03-31,58.62,54323421,1.54
"K",2023-04-28,61.08,32938112,4.2
"K",2023-05-31,58.98,59237436,-3.44
"K",2023-06-30,59.54,65613378,0.95
"K",2023-07-31,59.09,41289948,-0.76
"K",2023-08-31,54.43,56301763,-7.89
"K",2023-09-29,53.08,56415610,-2.48
"K",2023-10-31,47.95,73051900,-9.66
"K",2023-11-30,50.46,56155900,5.23
"K",2023-12-29,53.7,53842500,6.42
"K",2024-01-31,52.59,57778600,-2.07
"K",2024-02-29,53.5,61044100,1.73
"K",2024-03-28,55.58,83361800,3.89
"K",2024-04-30,56.13,56643300,0.99
"K",2024-05-31,58.54,66271200,4.29
"K",2024-06-28,56.48,39313300,-3.52
"K",2024-07-31,56.94,40951700,0.81
"K",2024-08-30,78.93,154988000,38.62
"K",2024-09-30,79.59,48909300,0.84
"K",2024-10-31,79.53,40067000,-0.08
"K",2024-11-29,80.16,41861200,0.79
"K",2024-12-30,80.26,38108800,0.12
"KDP",2023-01-31,33.26,127442200,-0.51
"KDP",2023-02-28,32.57,146114000,-2.07
"KDP",2023-03-31,33.44,199203900,2.67
"KDP",2023-04-28,31,161240800,-7.3
"KDP",2023-05-31,29.5,201178000,-4.84
"KDP",2023-06-30,29.84,202004400,1.15
"KDP",2023-07-31,32.45,210809700,8.75
"KDP",2023-08-31,32.11,170918900,-1.05
"KDP",2023-09-29,30.33,173110000,-5.54
"KDP",2023-10-31,29.14,216202900,-3.92
"KDP",2023-11-30,30.33,167856100,4.08
"KDP",2023-12-29,32.01,136023600,5.54
"KDP",2024-01-31,30.4,162928900,-5.03
"KDP",2024-02-29,28.92,218907200,-4.87
"KDP",2024-03-28,29.87,291704100,3.28
"KDP",2024-04-30,32.82,197751100,9.88
"KDP",2024-05-31,33.36,143078300,1.65
"KDP",2024-06-28,32.73,145222800,-1.89
"KDP",2024-07-31,33.6,191802600,2.66
"KDP",2024-08-30,35.88,140355300,6.79
"KDP",2024-09-30,36.96,140769500,3.01
"KDP",2024-10-31,32.49,298101300,-12.09
"KDP",2024-11-29,32.2,209661300,-0.89
"KDP",2024-12-30,31.52,198819600,-2.11
"KEY",2023-01-31,16.82,256554700,10.15
"KEY",2023-02-28,16.21,208720200,-3.63
"KEY",2023-03-31,11.1,786993100,-31.52
"KEY",2023-04-28,9.98,489921600,-10.09
"KEY",2023-05-31,8.45,548123000,-15.33
"KEY",2023-06-30,8.36,399457100,-1.07
"KEY",2023-07-31,11.14,453960900,33.25
"KEY",2023-08-31,10.45,292888200,-6.19
"KEY",2023-09-29,9.92,273938000,-5.07
"KEY",2023-10-31,9.42,363129000,-5.04
"KEY",2023-11-30,11.62,284157000,23.35
"KEY",2023-12-29,13.51,298329200,16.27
"KEY",2024-01-31,13.63,404398900,0.89
"KEY",2024-02-29,13.58,358513000,-0.37
"KEY",2024-03-28,15.05,273439400,10.82
"KEY",2024-04-30,13.79,317345300,-8.37
"KEY",2024-05-31,13.87,230625100,0.58
"KEY",2024-06-28,13.72,255670600,-1.08
"KEY",2024-07-31,15.57,331448800,13.48
"KEY",2024-08-30,16.67,353314900,7.06
"KEY",2024-09-30,16.37,242898800,-1.8
"KEY",2024-10-31,16.86,213467400,2.99
"KEY",2024-11-29,19.04,176653600,12.93
"KEY",2024-12-30,16.9,199423200,-11.24
"KEYS",2023-01-31,179.35,19801500,4.84
"KEYS",2023-02-28,159.96,27666700,-10.81
"KEYS",2023-03-31,161.48,24995100,0.95
"KEYS",2023-04-28,144.64,22182500,-10.43
"KEYS",2023-05-31,161.8,28336100,11.86
"KEYS",2023-06-30,167.45,22212200,3.49
"KEYS",2023-07-31,161.08,18448600,-3.8
"KEYS",2023-08-31,133.3,39189200,-17.25
"KEYS",2023-09-29,132.31,27006700,-0.74
"KEYS",2023-10-31,122.05,25013500,-7.75
"KEYS",2023-11-30,135.89,32882600,11.34
"KEYS",2023-12-29,159.09,32786300,17.07
"KEYS",2024-01-31,153.26,20656000,-3.66
"KEYS",2024-02-29,154.3,29442500,0.68
"KEYS",2024-03-28,156.38,25442700,1.35
"KEYS",2024-04-30,147.94,25925100,-5.4
"KEYS",2024-05-31,138.48,28057100,-6.39
"KEYS",2024-06-28,136.75,22267700,-1.25
"KEYS",2024-07-31,139.57,21568000,2.06
"KEYS",2024-08-30,154.12,36211800,10.42
"KEYS",2024-09-30,158.93,17879000,3.12
"KEYS",2024-10-31,149.01,20868100,-6.24
"KEYS",2024-11-29,170.84,32216700,14.65
"KEYS",2024-12-30,161.17,21954900,-5.66
"KHC",2023-01-31,36.52,154744400,-0.44
"KHC",2023-02-28,35.09,129311400,-3.92
"KHC",2023-03-31,35.21,134914200,0.34
"KHC",2023-04-28,35.76,100528900,1.56
"KHC",2023-05-31,34.8,177691500,-2.68
"KHC",2023-06-30,32.66,166740000,-6.15
"KHC",2023-07-31,33.29,152339400,1.93
"KHC",2023-08-31,30.81,169664600,-7.45
"KHC",2023-09-29,31.32,172265100,1.66
"KHC",2023-10-31,29.29,159277200,-6.48
"KHC",2023-11-30,33.07,180338300,12.91
"KHC",2023-12-29,34.83,155670500,5.32
"KHC",2024-01-31,34.97,176161500,0.4
"KHC",2024-02-29,33.23,173396500,-4.98
"KHC",2024-03-28,35.15,165419100,5.78
"KHC",2024-04-30,36.78,151415500,4.64
"KHC",2024-05-31,33.7,166669800,-8.37
"KHC",2024-06-28,31.05,163516600,-7.86
"KHC",2024-07-31,33.93,171511900,9.28
"KHC",2024-08-30,34.54,166955000,1.8
"KHC",2024-09-30,34.23,156588600,-0.9
"KHC",2024-10-31,32.62,151211500,-4.7
"KHC",2024-11-29,31.56,205670000,-3.25
"KHC",2024-12-30,29.97,219687300,-5.04
"KIM",2023-01-31,20.13,88983700,6
"KIM",2023-02-28,18.47,85819700,-8.25
"KIM",2023-03-31,17.71,120501200,-4.11
"KIM",2023-04-28,17.4,75133100,-1.75
"KIM",2023-05-31,16.67,100635100,-4.2
"KIM",2023-06-30,18.1,81452100,8.58
"KIM",2023-07-31,18.6,87012500,2.76
"KIM",2023-08-31,17.39,100806400,-6.51
"KIM",2023-09-29,16.35,96977400,-5.98
"KIM",2023-10-31,16.68,113295200,2.02
"KIM",2023-11-30,17.96,87298100,7.67
"KIM",2023-12-29,20.13,148643300,12.08
"KIM",2024-01-31,19.09,138846600,-5.17
"KIM",2024-02-29,18.67,112382200,-2.2
"KIM",2024-03-28,18.76,100490800,0.48
"KIM",2024-04-30,17.82,104901700,-5.01
"KIM",2024-05-31,18.52,83449900,3.93
"KIM",2024-06-28,18.85,79268300,1.78
"KIM",2024-07-31,21.05,92280800,11.67
"KIM",2024-08-30,22.53,82221200,7.03
"KIM",2024-09-30,22.72,85119600,0.84
"KIM",2024-10-31,23.21,91847200,2.16
"KIM",2024-11-29,25.02,82945700,7.8
"KIM",2024-12-30,22.96,73187600,-8.23
"KKR",2023-01-31,54.78,64010400,20.24
"KKR",2023-02-28,55.45,58177800,1.22
"KKR",2023-03-31,51.68,76489100,-6.8
"KKR",2023-04-28,52.23,49604100,1.06
"KKR",2023-05-31,50.84,65205900,-2.66
"KKR",2023-06-30,55.29,70454300,8.75
"KKR",2023-07-31,58.63,52803500,6.04
"KKR",2023-08-31,62.19,74076400,6.07
"KKR",2023-09-29,60.99,74570600,-1.93
"KKR",2023-10-31,54.85,70924500,-10.07
"KKR",2023-11-30,75.27,79602400,37.23
"KKR",2023-12-29,82.23,73857100,9.25
"KKR",2024-01-31,85.93,59516200,4.5
"KKR",2024-02-29,97.69,89551500,13.69
"KKR",2024-03-28,100,66406200,2.36
"KKR",2024-04-30,92.53,71043400,-7.47
"KKR",2024-05-31,102.42,86915800,10.69
"KKR",2024-06-28,104.81,269741100,2.33
"KKR",2024-07-31,122.95,77137000,17.31
"KKR",2024-08-30,123.46,71092300,0.41
"KKR",2024-09-30,130.25,59631200,5.5
"KKR",2024-10-31,137.89,60925300,5.87
"KKR",2024-11-29,162.67,66250200,17.97
"KKR",2024-12-30,148.2,69979300,-8.9
"KLAC",2023-01-31,383.49,26328400,4.1
"KLAC",2023-02-28,371.89,21231300,-3.02
"KLAC",2023-03-31,391.29,25062400,5.22
"KLAC",2023-04-28,378.91,20123900,-3.16
"KLAC",2023-05-31,435.71,22667400,14.99
"KLAC",2023-06-30,477.05,20611600,9.49
"KLAC",2023-07-31,505.5,22522600,5.96
"KLAC",2023-08-31,494.96,20210600,-2.09
"KLAC",2023-09-29,452.35,19337800,-8.61
"KLAC",2023-10-31,463.24,20947100,2.41
"KLAC",2023-11-30,538.6,21002600,16.27
"KLAC",2023-12-29,574.88,16410200,6.74
"KLAC",2024-01-31,587.48,22074300,2.19
"KLAC",2024-02-29,676.26,19178000,15.11
"KLAC",2024-03-28,692.39,19076700,2.39
"KLAC",2024-04-30,683.19,19456200,-1.33
"KLAC",2024-05-31,754.34,17614700,10.41
"KLAC",2024-06-28,818.88,15294300,8.56
"KLAC",2024-07-31,817.45,20533200,-0.17
"KLAC",2024-08-30,815.32,22336900,-0.26
"KLAC",2024-09-30,770.53,18906100,-5.49
"KLAC",2024-10-31,662.89,25491000,-13.97
"KLAC",2024-11-29,645.57,24497100,-2.61
"KLAC",2024-12-30,632.21,21977400,-2.07
"KMB",2023-01-31,119.75,38125900,-4.23
"KMB",2023-02-28,115.18,31163800,-3.82
"KMB",2023-03-31,124.82,37554600,8.37
"KMB",2023-04-28,134.74,32891900,7.95
"KMB",2023-05-31,124.87,37736300,-7.33
"KMB",2023-06-30,129.52,33907200,3.72
"KMB",2023-07-31,121.11,39329300,-6.49
"KMB",2023-08-31,120.86,31779900,-0.21
"KMB",2023-09-29,114.44,30967000,-5.31
"KMB",2023-10-31,113.3,44520700,-1
"KMB",2023-11-30,117.17,36161800,3.42
"KMB",2023-12-29,116.19,36095800,-0.84
"KMB",2024-01-31,115.67,46164100,-0.45
"KMB",2024-02-29,115.86,35939600,0.16
"KMB",2024-03-28,124.9,47788900,7.8
"KMB",2024-04-30,131.84,55894300,5.56
"KMB",2024-05-31,128.72,40761600,-2.37
"KMB",2024-06-28,134.65,41750900,4.61
"KMB",2024-07-31,131.58,51637700,-2.28
"KMB",2024-08-30,140.94,40017500,7.11
"KMB",2024-09-30,139.78,40127300,-0.82
"KMB",2024-10-31,131.82,47606000,-5.69
"KMB",2024-11-29,136.9,39080800,3.85
"KMB",2024-12-30,129.46,47156200,-5.43
"KMI",2023-01-31,16.27,264813300,2.71
"KMI",2023-02-28,15.17,236155400,-6.76
"KMI",2023-03-31,15.57,309908500,2.64
"KMI",2023-04-28,15.5,215247800,-0.45
"KMI",2023-05-31,14.56,292363700,-6.06
"KMI",2023-06-30,15.57,290757100,6.94
"KMI",2023-07-31,16.27,266090400,4.5
"KMI",2023-08-31,15.82,246217500,-2.77
"KMI",2023-09-29,15.23,273606100,-3.73
"KMI",2023-10-31,15.14,318734600,-0.59
"KMI",2023-11-30,16.42,283344500,8.45
"KMI",2023-12-29,16.49,276584500,0.43
"KMI",2024-01-31,16.08,330890400,-2.49
"KMI",2024-02-29,16.52,278003700,2.74
"KMI",2024-03-28,17.43,275542900,5.51
"KMI",2024-04-30,17.64,295533200,1.2
"KMI",2024-05-31,18.81,264709300,6.63
"KMI",2024-06-28,19.18,260092500,1.97
"KMI",2024-07-31,20.67,371290200,7.77
"KMI",2024-08-30,21.1,270237600,2.08
"KMI",2024-09-30,21.61,235709200,2.42
"KMI",2024-10-31,24.25,329207300,12.22
"KMI",2024-11-29,27.97,291241500,15.34
"KMI",2024-12-30,27.07,244641500,-3.22
"KMX",2023-01-31,70.45,54878500,15.7
"KMX",2023-02-28,69.04,34424700,-2
"KMX",2023-03-31,64.28,55747700,-6.89
"KMX",2023-04-28,70.03,50827200,8.95
"KMX",2023-05-31,72.21,30482900,3.11
"KMX",2023-06-30,83.7,54389500,15.91
"KMX",2023-07-31,82.61,25284300,-1.3
"KMX",2023-08-31,81.68,27566100,-1.13
"KMX",2023-09-29,70.73,47046700,-13.41
"KMX",2023-10-31,61.09,49103400,-13.63
"KMX",2023-11-30,63.94,36947700,4.67
"KMX",2023-12-29,76.74,51070200,20.02
"KMX",2024-01-31,71.18,41175600,-7.25
"KMX",2024-02-29,79,32223300,10.99
"KMX",2024-03-28,87.11,30112200,10.27
"KMX",2024-04-30,67.97,64929100,-21.97
"KMX",2024-05-31,70.26,38693900,3.37
"KMX",2024-06-28,73.34,44276900,4.38
"KMX",2024-07-31,84.44,37603200,15.13
"KMX",2024-08-30,84.55,32615500,0.13
"KMX",2024-09-30,77.38,45524500,-8.48
"KMX",2024-10-31,72.38,36546900,-6.46
"KMX",2024-11-29,83.97,35516900,16.01
"KMX",2024-12-30,82.06,45798800,-2.27
"KO",2023-01-31,57.26,260737100,-3.6
"KO",2023-02-28,55.57,265889400,-2.95
"KO",2023-03-31,58.37,335455500,5.04
"KO",2023-04-28,60.36,213353000,3.41
"KO",2023-05-31,56.14,295741900,-6.99
"KO",2023-06-30,57.1,319411600,1.71
"KO",2023-07-31,58.72,256289400,2.84
"KO",2023-08-31,56.73,204573100,-3.39
"KO",2023-09-29,53.5,310343200,-5.69
"KO",2023-10-31,53.98,387919000,0.9
"KO",2023-11-30,56.29,274960800,4.28
"KO",2023-12-29,56.76,313517300,0.83
"KO",2024-01-31,57.3,293691500,0.95
"KO",2024-02-29,57.81,284353000,0.89
"KO",2024-03-28,59.4,287613500,2.75
"KO",2024-04-30,59.98,300592200,0.98
"KO",2024-05-31,61.1,238746700,1.87
